BoroCD,AssemDist,the_geom,CounDist,CongDist,StSenDist,BUS_SHLTR_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,AssetID,BoroCode,BoroName,Street,SegmentID,PhysicalID,NODEID
411,24,POINT (-73.75014599999997 40.73994400000004),23,6,16,QN04612,SPRINGFIELD BLVD,76 AV,-73.750146,40.739944,2856,4,Queens,SPRINGFIELD BOULEVARD,117430,24435,0
412,29,POINT (-73.76572599999997 40.69218700000005),27,5,14,QN04613,LINDEN BLVD,NEWBURG ST,-73.765726,40.692187,2857,4,Queens,LINDEN BOULEVARD,61354,6153,0
404,39,POINT (-73.86081899999994 40.740008000000046),21,14,13,QN04614,99 ST,55 AV,-73.860819,40.740008,2858,4,Queens,99 STREET,81876,12940,0
482,38,POINT (-73.85425699999996 40.70061300000003),30,6,15,QN04616,WOODHAVEN BLVD,FOREST PARK DR,-73.854257,40.700613,2859,4,Queens,FOREST PARK BOUNDARY,183743,0,63275
413,24,POINT (-73.71734399999997 40.743750000000034),23,3,11,QN04617,LITTLE NECK PKWY,UNION TURNPIKE,-73.717344,40.74375,2860,4,Queens,LITTLE NECK PARKWAY,155969,30296,0
407,27,POINT (-73.84167299999996 40.76908100000003),19,14,11,QN04620,COLLEGE PT BLVD,31 AV,-73.841673,40.769081,2861,4,Queens,COLLEGE POINT BOULEVARD,151451,29525,0
404,35,POINT (-73.87473299999994 40.73515700000007),25,6,16,QN04621,QUEENS BLVD,56 AV,-73.874733,40.735157,2862,4,Queens,QUEENS BOULEVARD,191351,12039,105863
412,29,POINT (-73.77259199999997 40.68557500000003),27,5,14,QN04622,MERRICK BLVD,VICTORIA RD,-73.772592,40.685575,2863,4,Queens,MERRICK BOULEVARD,150338,20466,0
413,24,POINT (-73.73501599999997 40.73356200000006),23,3,14,QN04623,HILLSIDE AV,WINCHESTER BLVD,-73.735016,40.733562,2864,4,Queens,HILLSIDE AVENUE,181872,5886,0
407,26,POINT (-73.78707699999995 40.788973000000055),19,3,11,QN04624,CROSS ISLAND PKWY,ESTATES LANE,-73.787077,40.788973,2865,4,Queens,CROSS ISLAND PARKWAY SR SOUTH,99000,25298,60291
408,25,POINT (-73.77583799999996 40.74291000000005),23,6,16,QN04625,HORACE HARDING EXPWY,FRANCIS LEWIS BLVD,-73.775838,40.74291,2866,4,Queens,HORACE HARDING EXPRESSWAY SR S,259935,147006,83660
408,24,POINT (-73.77009699999996 40.73147300000005),23,6,11,QN04626,FRANCIS LEWIS BLVD,UNION TURNPIKE,-73.770097,40.731473,2867,4,Queens,FRANCIS LEWIS BOULEVARD,150196,17703,0
411,25,POINT (-73.78099999999995 40.753318000000036),19,6,11,QN04668,47 AV,FRANCIS LEWIS BLVD,-73.781,40.753318,2904,4,Queens,47 AVENUE,180834,6892,0
482,38,POINT (-73.85485799999998 40.70058800000004),30,6,15,QN04627,WOODHAVEN BLVD,FOREST PKWY,-73.854858,40.700588,2868,4,Queens,WOODHAVEN BOULEVARD,157419,74460,81014
412,29,POINT (-73.76206299999996 40.71983000000006),23,5,14,QN04628,HILLSIDE AV,202 ST,-73.762063,40.71983,2869,4,Queens,HILLSIDE AVENUE,99905,5820,60959
408,29,POINT (-73.78756199999998 40.71191300000004),24,5,14,QN04629,HILLSIDE AV,175 ST,-73.787562,40.711913,2870,4,Queens,HILLSIDE AVENUE,60598,5946,0
412,33,POINT (-73.75809999999996 40.699194000000034),27,5,14,QN04631,MURDOCK AV,196 ST,-73.7581,40.699194,2871,4,Queens,MURDOCK AVENUE,64435,20827,39727
403,34,POINT (-73.89109599999995 40.76037700000006),22,14,13,QN04632,77 ST,30 AV,-73.891096,40.760377,2872,4,Queens,77 STREET,76119,32745,0
412,32,POINT (-73.78309799999994 40.68462900000003),28,5,14,QN04633,GUY BREWER BLVD,FOCH BLVD,-73.783098,40.684629,2873,4,Queens,GUY R BREWER BOULEVARD,9000229,154950,0
407,26,POINT (-73.78083199999998 40.78023900000005),19,3,11,QN04634,211 ST,23 AV,-73.780832,40.780239,2874,4,Queens,211 STREET,99062,80255,0
408,24,POINT (-73.79153199999996 40.72559000000007),24,5,11,QN04637,UTOPIA PKWY,UNION TURNPIKE,-73.791532,40.72559,2875,4,Queens,UTOPIA PARKWAY,156175,31008,83105
412,29,POINT (-73.79504699999995 40.70367700000003),27,5,14,QN04639,ARCHER AV,GUY BREWER BLVD,-73.795047,40.703677,2876,4,Queens,ARCHER AVENUE,60089,22155,0
408,25,POINT (-73.78657799999996 40.740312000000074),23,6,16,QN0464,188 ST,HORACE HARDING EXPWY,-73.786578,40.740312,2877,4,Queens,188 STREET,133254,5691,0
407,40,POINT (-73.82646199999994 40.76998500000008),20,6,16,QN04640,UNION ST,BAYSIDE AV,-73.826462,40.769985,2878,4,Queens,UNION STREET,91343,16815,55602
407,26,POINT (-73.79438699999997 40.78149300000007),19,3,11,QN04641,UTOPIA PKWY,169 St,-73.794387,40.781493,2879,4,Queens,UTOPIA PARKWAY,152510,31086,0
412,32,POINT (-73.78806499999996 40.67350400000004),28,5,10,QN04642,SUTPHIN BLVD,ROCKAWAY BLVD,-73.788065,40.673504,2880,4,Queens,SUTPHIN BOULEVARD,119060,25798,0
407,26,POINT (-73.78275499999995 40.788920000000076),19,3,11,QN04643,CROSS ISLAND PKWY,212 ST,-73.782755,40.78892,2881,4,Queens,CROSS ISLAND PARKWAY SR SOUTH,119558,25302,0
406,27,POINT (-73.85083599999996 40.73580300000003),29,6,16,QN04644,62 DR,108 ST,-73.850836,40.735803,2882,4,Queens,62 DRIVE,9000135,34670,9006821
408,24,POINT (-73.79047099999997 40.721111000000064),24,5,14,QN04645,UTOPIA PKWY,KILDARE RD,-73.790471,40.721111,2883,4,Queens,UTOPIA PARKWAY,156958,31059,0
412,32,POINT (-73.77462799999995 40.67227900000006),28,5,10,QN04646,GUY BREWER BLVD,137 AV,-73.774628,40.672279,2884,4,Queens,GUY R BREWER BOULEVARD,148446,6025,0
401,36,POINT (-73.91041199999995 40.77583000000004),22,14,13,QN04647,DITMARS BLVD,31 ST,-73.910412,40.77583,2885,4,Queens,DITMARS BOULEVARD,68966,23054,42400
408,24,POINT (-73.79010699999998 40.71187900000007),24,6,11,QN04648,HILLSIDE AV,172 ST,-73.790107,40.711879,2886,4,Queens,HILLSIDE AVENUE,60429,5952,37234
401,36,POINT (-73.91953599999994 40.76594300000005),22,12,12,QN04649,30 AV,33 ST,-73.919536,40.765943,2887,4,Queens,30 AVENUE,67910,24646,0
405,30,POINT (-73.87297399999994 40.727990000000034),29,6,16,QN04651,ELIOT AV,85 ST,-73.872974,40.72799,2888,4,Queens,ELIOT AVENUE,75224,9882,0
412,32,POINT (-73.78591899999998 40.689392000000055),27,5,14,QN04652,GUY BREWER BLVD,SAYRES AV,-73.785919,40.689392,2889,4,Queens,GUY R BREWER BOULEVARD,60461,6069,37254
407,26,POINT (-73.79622699999999 40.77318800000006),19,6,11,QN04654,FRANCIS LEWIS BLVD,168 ST,-73.796227,40.773188,2890,4,Queens,FRANCIS LEWIS BOULEVARD,155556,17911,0
411,25,POINT (-73.79368399999998 40.73931300000004),20,6,16,QN04655,HORACE HARDING EXPWY,175 PL,-73.793684,40.739313,2891,4,Queens,HORACE HARDING EXPRESSWAY SR N,180186,11310,0
412,29,POINT (-73.77869599999997 40.69187000000005),27,5,14,QN04656,LINDEN BLVD,172 ST,-73.778696,40.69187,2892,4,Queens,LINDEN BOULEVARD,171173,6134,0
412,32,POINT (-73.76813899999996 40.67627500000003),28,5,10,QN04657,BEDELL ST,133 AV,-73.768139,40.676275,2893,4,Queens,BEDELL STREET,59737,33153,0
402,30,POINT (-73.90714499999996 40.741570000000024),26,14,12,QN04659,QUEENS BLVD,58 ST,-73.907145,40.74157,2894,4,Queens,QUEENS BOULEVARD,145156,12186,0
408,27,POINT (-73.82071999999994 40.72497700000008),24,6,15,QN0466,MAIN ST,73 AV,-73.82072,40.724977,2895,4,Queens,MAIN STREET,192613,5012,90633
414,31,POINT (-73.79578399999997 40.592783000000054),31,5,10,QN04660,BEACH CHANNEL DR,BEACH 67 ST,-73.795784,40.592783,2896,4,Queens,BEACH CHANNEL DRIVE,57622,14372,0
403,34,POINT (-73.87883099999993 40.756499000000076),25,14,13,QN04661,89 ST,NORTHERN BLVD,-73.878831,40.756499,2897,4,Queens,89 STREET,76503,31900,0
412,29,POINT (-73.78769699999998 40.707550000000026),27,5,14,QN04662,JAMAICA AV,172 ST,-73.787697,40.70755,2898,4,Queens,JAMAICA AVENUE,149477,6315,37331
409,38,POINT (-73.85178799999994 40.68270600000005),32,7,15,QN04663,101 AV,88 ST,-73.851788,40.682706,2899,4,Queens,101 AVENUE,51483,4647,0
401,30,POINT (-73.90807499999994 40.75673000000006),26,14,13,QN04664,51 ST,31 AV,-73.908075,40.75673,2900,4,Queens,51 STREET,9001110,92970,9004922
414,31,POINT (-73.77537499999994 40.59561800000006),31,5,10,QN04665,BEACH CHANNEL DR,BEACH 44 ST,-73.775375,40.595618,2901,4,Queens,BEACH CHANNEL DRIVE,57886,14353,0
407,40,POINT (-73.81430299999994 40.76257000000004),20,6,16,QN04666,41 AV,150 ST,-73.814303,40.76257,2902,4,Queens,41 AVENUE,91690,97342,0
412,32,POINT (-73.77938299999994 40.67804800000005),28,5,10,QN04667,GUY BREWER BLVD,BAISLEY BLVD,-73.779383,40.678048,2903,4,Queens,GUY R BREWER BOULEVARD,148292,6018,90497
401,36,POINT (-73.92628599999995 40.771989000000076),22,12,12,QN04669,21 ST,ASTORIA BLVD (27 AV),-73.926286,40.771989,2905,4,Queens,21 STREET,68622,11640,0
406,28,POINT (-73.85315899999995 40.72195700000003),29,6,16,QN04670,BURNS ST,YELLOWSTONE BLVD,-73.853159,40.721957,2906,4,Queens,BURNS STREET,131041,13534,74065
405,38,POINT (-73.87499599999995 40.70234700000003),30,6,15,QN04671,MYRTLE AV,73 PL,-73.874996,40.702347,2907,4,Queens,MYRTLE AVENUE,49490,9141,0
410,23,POINT (-73.84483799999998 40.679958000000056),32,8,15,QN04672,CROSS BAY BLVD,LIBERTY AV,-73.844838,40.679958,2908,4,Queens,CROSS BAY BOULEVARD,151190,74513,0
412,32,POINT (-73.80226299999998 40.694754000000046),28,5,10,QN04673,SUTPHIN BLVD,SOUTH RD,-73.802263,40.694754,2909,4,Queens,SUTPHIN BOULEVARD,57207,25748,0
408,24,POINT (-73.80357799999996 40.71710900000005),24,6,11,QN04674,164 ST,82 RD,-73.803578,40.717109,2910,4,Queens,164 STREET,149924,25533,0
408,24,POINT (-73.80348499999997 40.718106000000034),24,6,11,QN04675,164 ST,82 RD,-73.803485,40.718106,2911,4,Queens,164 STREET,155574,25474,0
408,24,POINT (-73.75972399999995 40.721205000000054),23,5,14,QN04676,FRANCIS LEWIS BLVD,HILLSIDE AV,-73.759724,40.721205,2912,4,Queens,FRANCIS LEWIS BOULEVARD,151195,17716,0
413,31,POINT (-73.77444099999997 40.660487000000046),31,5,10,QN04677,ROCKAWAY BLVD,147 AV,-73.774441,40.660487,2913,4,Queens,ROCKAWAY BOULEVARD,59422,8417,0
413,24,POINT (-73.72673899999995 40.740931000000046),23,3,11,QN04678,UNION TURNPIKE,CROSS ISLAND PKWY,-73.726739,40.740931,2914,4,Queens,CROSS ISLAND PARKWAY,146044,22063,92550
408,25,POINT (-73.77533099999994 40.74290200000007),23,6,16,QN04679,FRANCIS LEWIS BLVD,HORACE HARDING EXPWY,-73.775331,40.742902,2915,4,Queens,FRANCIS LEWIS BOULEVARD,144323,17657,0
412,29,POINT (-73.75588699999997 40.67992400000003),27,5,14,QN04681,MERRICK BLVD,PINEVILLE LANE,-73.755887,40.679924,2916,4,Queens,MERRICK BOULEVARD,196530,20527,0
401,36,POINT (-73.91743599999995 40.771078000000045),22,14,12,QN04682,HOYT AV NORTH,31 ST,-73.917436,40.771078,2917,4,Queens,HOYT AVENUE NORTH,111705,21588,0
407,26,POINT (-73.79359299999999 40.77900800000003),19,3,11,QN04684,UTOPIA PKWY,21 AV,-73.793593,40.779008,2918,4,Queens,UTOPIA PARKWAY,156965,31101,0
408,27,POINT (-73.81486399999994 40.73071100000004),24,6,16,QN04685,KISSENA BLVD,71 AV,-73.814864,40.730711,2919,4,Queens,KISSENA BOULEVARD,9005928,5534,0
401,36,POINT (-73.90016999999995 40.76859500000006),22,14,13,QN04686,DITMARS BLVD,49 ST,-73.90017,40.768595,2920,4,Queens,DITMARS BOULEVARD,75697,23069,0
409,38,POINT (-73.84241199999997 40.68983300000008),28,5,10,QN04687,ATLANTIC AV,102 ST,-73.842412,40.689833,2921,4,Queens,ATLANTIC AVENUE,155975,5459,0
409,38,POINT (-73.84118399999994 40.69017700000006),28,5,10,QN04688,ATLANTIC AV,104 ST,-73.841184,40.690177,2922,4,Queens,ATLANTIC AVENUE,155975,5459,83338
401,37,POINT (-73.94253099999997 40.75581100000005),26,12,12,QN04689,40 AV,12 ST,-73.942531,40.755811,2923,4,Queens,40 AVENUE,67154,24796,0
406,28,POINT (-73.84739899999994 40.72886900000003),29,6,15,QN04690,108 ST,67 AV,-73.847399,40.728869,2924,4,Queens,108 STREET,82443,13841,50292
403,34,POINT (-73.87482099999994 40.75655500000005),25,14,13,QN04691,NORTHERN BLVD,93 ST,-73.874821,40.756555,2925,4,Queens,NORTHERN BOULEVARD,76629,9777,0
405,37,POINT (-73.89599799999996 40.700529000000074),34,7,12,QN04692,DECATUR ST,MYRTLE AV,-73.895998,40.700529,2926,4,Queens,DECATUR STREET,49001,27673,30160
407,40,POINT (-73.82780299999996 40.765179000000046),20,6,16,QN04693,UNION ST,35 AV,-73.827803,40.765179,2927,4,Queens,UNION STREET,179248,16807,55533
410,23,POINT (-73.85658299999994 40.670093000000065),32,8,15,QN04694,LINDEN BLVD,79 ST,-73.856583,40.670093,2928,4,Queens,LINDEN BOULEVARD,145550,76915,0
401,36,POINT (-73.92653599999994 40.771289000000024),22,12,12,QN04695,21 ST,28 AV,-73.926536,40.771289,2929,4,Queens,21 STREET,68620,11639,0
405,28,POINT (-73.89677899999998 40.706398000000036),30,6,15,QN04696,FRESH POND RD,PUTNAM AV,-73.896779,40.706398,2930,4,Queens,FRESH POND ROAD,9010008,15005,30099
405,37,POINT (-73.92109299999998 40.71681200000006),30,7,12,QN04697,GRAND AV,47 ST,-73.921093,40.716812,2931,4,Queens,GRAND AVENUE,66429,27785,0
405,30,POINT (-73.88577599999996 40.72186300000004),30,6,15,QN04698,ELIOT AV,74 ST,-73.885776,40.721863,2932,4,Queens,ELIOT AVENUE,225895,121351,45644
406,27,POINT (-73.85096199999998 40.73533800000007),29,6,16,QN04699,108 ST,62 DR,-73.850962,40.735338,2933,4,Queens,108 STREET,82335,13851,0
406,28,POINT (-73.83998199999996 40.719962000000066),29,6,16,QN04700,QUEENS BLVD,72 DR,-73.839982,40.719962,2934,4,Queens,QUEENS BOULEVARD,156704,12420,89866
405,37,POINT (-73.91536199999996 40.71841400000005),30,7,12,QN04701,GRAND AV,54 ST,-73.915362,40.718414,2935,4,Queens,GRAND AVENUE,129616,161698,0
408,24,POINT (-73.79551399999997 40.724394000000075),24,5,14,QN04702,UNION TURNPIKE,173 ST,-73.795514,40.724394,2936,4,Queens,UNION TURNPIKE,145283,10454,0
413,31,POINT (-73.76828599999999 40.66429400000004),31,5,10,QN04703,FARMERS BLVD,145 DR,-73.768286,40.664294,2937,4,Queens,FARMERS BOULEVARD,59687,18063,36794
412,32,POINT (-73.80167899999998 40.702127000000075),27,5,14,QN04704,ARCHER AV,153 ST,-73.801679,40.702127,2938,4,Queens,ARCHER AVENUE LINE,8102840,0,0
412,32,POINT (-73.80158699999998 40.70215300000007),27,5,14,QN04705,ARCHER AV,153 ST,-73.801587,40.702153,2939,4,Queens,ARCHER AVENUE LINE,8102840,0,0
413,33,POINT (-73.73115299999995 40.73256300000003),23,3,11,QN04706,HILLSIDE AV,235 CT,-73.731153,40.732563,2940,4,Queens,CREEDMOOR HOSPITAL BOUNDARY,100936,0,61563
412,32,POINT (-73.78514999999999 40.68808900000005),27,5,14,QN04708,GUY BREWER BLVD,115 AV,-73.78515,40.688089,2941,4,Queens,GUY R BREWER BOULEVARD,288380,168627,0
412,29,POINT (-73.79477799999995 40.705588000000034),27,5,14,QN04709,JAMAICA AV,165 ST,-73.794778,40.705588,2942,4,Queens,JAMAICA AVENUE,60226,6421,37118
408,24,POINT (-73.79054799999994 40.72311600000006),24,5,14,QN04711,UTOPIA PKWY,80 DR,-73.790548,40.723116,2943,4,Queens,UTOPIA PARKWAY,144514,31057,93966
484,23,POINT (-73.83415899999994 40.649533000000076),32,8,15,QN04712,165 AV,96 ST,-73.834159,40.649533,2944,4,Queens,165 AVENUE,54308,32127,0
413,33,POINT (-73.73094399999997 40.71195400000005),27,5,14,QN04713,HEMPSTEAD AV,225 ST,-73.730944,40.711954,2945,4,Queens,HEMPSTEAD AVENUE,65541,7812,0
401,37,POINT (-73.93296099999998 40.77447700000005),22,12,12,QN04714,27 AV,4 ST,-73.932961,40.774477,2946,4,Queens,27 AVENUE,9000175,125232,0
407,27,POINT (-73.83874299999997 40.77615600000007),19,14,11,QN04715,ULMER ST,25 AV,-73.838743,40.776156,2947,4,Queens,ULMER STREET,116513,84350,0
408,24,POINT (-73.76275599999997 40.723775000000046),23,5,14,QN04716,FRANCIS LEWIS BLVD,86 RD,-73.762756,40.723775,2948,4,Queens,FRANCIS LEWIS BOULEVARD,151422,17644,0
401,36,POINT (-73.91860899999995 40.753820000000076),26,14,12,QN04717,NORTHERN BLVD,44 ST,-73.918609,40.75382,2949,4,Queens,NORTHERN BOULEVARD,67868,9829,0
406,27,POINT (-73.85152599999998 40.73192900000004),29,6,16,QN04718,YELLOWSTONE BLVD,64 RD,-73.851526,40.731929,2950,4,Queens,YELLOWSTONE BOULEVARD,82313,13943,0
412,32,POINT (-73.78426699999994 40.686184000000026),28,5,10,QN04719,GUY BREWER BLVD,116 AV,-73.784267,40.686184,2951,4,Queens,GUY R BREWER BOULEVARD,9000216,6064,9007520
403,35,POINT (-73.88236999999998 40.76726700000006),22,14,13,QN04721,23 AV,87 ST,-73.88237,40.767267,2952,4,Queens,23 AVENUE,153796,11950,0
413,24,POINT (-73.71737899999994 40.74428800000004),23,3,11,QN04722,UNION TURNPIKE,LITTLE NECK PKWY,-73.717379,40.744288,2953,4,Queens,UNION TURNPIKE,146261,10407,0
413,24,POINT (-73.71741899999995 40.74426500000004),23,3,11,QN04723,UNION TURNPIKE,LITTLE NECK PKWY,-73.717419,40.744265,2954,4,Queens,UNION TURNPIKE,146261,10407,0
409,24,POINT (-73.82583199999993 40.68982500000004),28,5,10,QN04724,LEFFERTS BLVD,101 AV,-73.825832,40.689825,2955,4,Queens,LEFFERTS BOULEVARD,56138,4954,34568
405,38,POINT (-73.89076999999997 40.70117400000004),30,6,15,QN04725,MYRTLE AV,65 ST,-73.89077,40.701174,2956,4,Queens,MYRTLE AVENUE,49141,9211,30246
405,38,POINT (-73.87624799999998 40.70237300000008),30,6,15,QN04726,MYRTLE AV,73 ST,-73.876248,40.702373,2957,4,Queens,MYRTLE AVENUE,49486,9142,30472
406,28,POINT (-73.84441199999998 40.70949400000006),29,6,15,QN04727,METROPOLITAN AV,75 AV,-73.844412,40.709494,2958,4,Queens,METROPOLITAN AVENUE,129008,10743,74186
404,35,POINT (-73.88026899999994 40.73572900000005),25,6,16,QN04728,GRAND AV,VAN HORN ST,-73.880269,40.735729,2959,4,Queens,GRAND AVENUE,74908,27818,0
412,24,POINT (-73.80272199999996 40.707373000000075),24,6,11,QN04729,PARSONS BLVD,HILLSIDE AV,-73.802722,40.707373,2960,4,Queens,PARSONS BOULEVARD,57286,17361,0
405,37,POINT (-73.89570099999997 40.70421300000004),30,6,15,QN04730,FRESH POND RD,CATALPA AV,-73.895701,40.704213,2961,4,Queens,FRESH POND ROAD,49016,15000,0
412,32,POINT (-73.78577499999994 40.68874900000003),28,5,10,QN04731,GUY BREWER BLVD,LINDEN BLVD,-73.785775,40.688749,2962,4,Queens,GUY R BREWER BOULEVARD,288380,168627,9042594
407,27,POINT (-73.83899299999996 40.776084000000026),19,14,11,QN04732,ULMER ST,25 AV,-73.838993,40.776084,2963,4,Queens,ULMER STREET,116513,84350,0
409,27,POINT (-73.82556299999999 40.71223400000008),29,6,14,QN04733,QUEENS BLVD,HOOVER AV,-73.825563,40.712234,2964,4,Queens,QUEENS BOULEVARD,155641,12440,0
406,28,POINT (-73.85410599999994 40.72169000000008),29,6,16,QN04734,YELLOWSTONE BLVD,CLYDE ST,-73.854106,40.72169,2965,4,Queens,YELLOWSTONE BOULEVARD,82097,13926,0
412,32,POINT (-73.80865899999998 40.70187400000003),24,5,14,QN04735,JAMAICA AV,146 ST,-73.808659,40.701874,2966,4,Queens,JAMAICA AVENUE,57059,6437,0
407,27,POINT (-73.83572499999997 40.78177000000005),19,14,11,QN04736,20 AV,132 ST,-73.835725,40.78177,2967,4,Queens,20 AVENUE,122393,20905,0
412,29,POINT (-73.75726699999996 40.679666000000054),27,5,14,QN04737,MERRICK BLVD,MONTAUK ST,-73.757267,40.679666,2968,4,Queens,MERRICK BOULEVARD,196525,20481,82417
408,24,POINT (-73.75986499999993 40.72096400000004),23,5,14,QN04739,HILLSIDE AV,FRANCIS LEWIS BLVD,-73.759865,40.720964,2969,4,Queens,HILLSIDE AVENUE,181517,5823,0
401,36,POINT (-73.91746299999994 40.771101000000044),22,14,12,QN04742,HOYT AV NORTH,31 ST,-73.917463,40.771101,2970,4,Queens,HOYT AVENUE NORTH,111705,21588,0
412,29,POINT (-73.79177999999996 40.70470100000006),27,5,14,QN04745,ARCHER AV,168 ST,-73.79178,40.704701,2971,4,Queens,ARCHER AVENUE,60215,22157,37208
403,34,POINT (-73.89688299999995 40.754459000000054),25,14,13,QN04746,NORTHERN BLVD,70 ST,-73.896883,40.754459,2972,4,Queens,NORTHERN BOULEVARD,75814,9801,0
408,27,POINT (-73.81897399999997 40.711163000000056),24,6,14,QN04747,MAIN ST,139 ST,-73.818974,40.711163,2973,4,Queens,MAIN STREET,283990,165923,0
401,36,POINT (-73.91871099999997 40.77879600000006),22,14,12,QN04748,21 ST,23 AV,-73.918711,40.778796,2974,4,Queens,21 STREET,129821,11655,72923
407,27,POINT (-73.83243299999998 40.781529000000035),19,14,11,QN04749,20 AV,132 ST (PETRACCA PL),-73.832433,40.781529,2975,4,Queens,20 AVENUE,122393,20905,0
402,37,POINT (-73.92956099999998 40.73761300000007),26,14,12,QN04750,GREENPOINT AV,HUNTERS PT AV,-73.929561,40.737613,2976,4,Queens,GREENPOINT AVENUE,66291,13085,0
401,36,POINT (-73.91853099999997 40.77918400000004),22,14,12,QN04751,21 ST,22 DR,-73.918531,40.779184,2977,4,Queens,21 STREET,129820,11655,0
402,37,POINT (-73.93132899999995 40.740759000000025),26,12,12,QN04752,48 AV,34 ST,-73.931329,40.740759,2978,4,Queens,48 AVENUE,66305,22708,40829
405,30,POINT (-73.90004899999997 40.73125600000003),30,6,15,QN04753,65 PL,53 AV,-73.900049,40.731256,2979,4,Queens,65 PLACE,130062,13027,45247
413,24,POINT (-73.74510399999997 40.73034800000005),23,5,14,QN04755,SPRINGFIELD BLVD,HILLSIDE AV,-73.745104,40.730348,2980,4,Queens,BRADDOCK AVENUE,132855,31404,82839
409,28,POINT (-73.83791999999994 40.69858100000005),32,5,10,QN04756,111 ST,86 AV,-73.83792,40.698581,2981,4,Queens,111 STREET,53323,32890,32804
403,34,POINT (-73.89233999999993 40.75864400000006),22,14,13,QN04757,31 AV,75 ST,-73.89234,40.758644,2982,4,Queens,31 AVENUE,76105,9090,46565
405,37,POINT (-73.89850199999995 40.70926200000008),30,6,15,QN04758,FRESH POND RD,GATES AV,-73.898502,40.709262,2983,4,Queens,FRESH POND ROAD,48917,15010,0
407,27,POINT (-73.83258899999998 40.78177100000005),19,14,11,QN04759,20 AV,TARGET ENT ( 132 ST),-73.832589,40.781771,2984,4,Queens,20 AVENUE,122393,20905,0
412,29,POINT (-73.76996999999994 40.683745000000044),27,5,10,QN04760,MERRICK BLVD,BAISLEY BLVD,-73.76997,40.683745,2985,4,Queens,MERRICK BOULEVARD,156533,20412,80942
407,27,POINT (-73.83486899999997 40.781533000000024),19,14,11,QN04761,20 AV,132 ST (OPP WALDBAUM'S ENT),-73.834869,40.781533,2986,4,Queens,20 AVENUE,122393,20905,0
407,27,POINT (-73.85283699999997 40.78389600000003),19,14,11,QN04762,15 AV,114 ST,-73.852837,40.783896,2987,4,Queens,15 AVENUE,84491,29290,0
412,33,POINT (-73.75991999999997 40.72067700000008),23,5,14,QN04763,HILLSIDE AV,205 ST,-73.75992,40.720677,2988,4,Queens,HILLSIDE AVENUE,181517,5823,0
404,35,POINT (-73.86267199999998 40.73766600000005),21,14,13,QN04765,57 AV,98 ST,-73.862672,40.737666,2989,4,Queens,57 AVENUE,81853,12780,0
408,27,POINT (-73.83724499999994 40.74239800000004),24,6,16,QN04766,HORACE HARDING EXPWY,COLLEGE PT BLVD,-73.837245,40.742398,2990,4,Queens,VAN WYCK EXPRESSWAY ET 12 A NB,83005,68554,50658
411,25,POINT (-73.76881999999995 40.76020600000004),19,6,11,QN04768,NORTHERN BLVD,BELL BLVD,-73.76882,40.760206,2991,4,Queens,NORTHERN BOULEVARD,98354,9700,0
408,27,POINT (-73.81892899999997 40.70992400000006),24,6,14,QN04769,MAIN ST,MANTON ST,-73.818929,40.709924,2992,4,Queens,MAIN STREET,170411,5057,34836
407,26,POINT (-73.78160299999996 40.781889000000035),19,3,11,QN04770,211 ST,18 AV,-73.781603,40.781889,2993,4,Queens,211 STREET,99068,80255,60329
406,28,POINT (-73.85483199999999 40.706560000000025),30,6,15,QN04771,UNION TURNPIKE,TROTTING COURSE LANE,-73.854832,40.70656,2994,4,Queens,UNION TURNPIKE,282260,164629,9040274
